date,high,low,open,close,volume
2013-02-28,6.922034740447998,6.922034740447998,6.922034740447998,6.922034740447998,0.0
2013-03-01,6.934654712677002,6.934654712677002,6.934654712677002,6.934654712677002,0.0
2013-03-04,6.934654712677002,6.934654712677002,6.934654712677002,6.934654712677002,0.0
2013-03-05,6.959894180297852,6.959894180297852,6.959894180297852,6.959894180297852,0.0
2013-03-06,6.953585624694824,6.953585624694824,6.953585624694824,6.953585624694824,0.0
2013-03-07,6.947275638580322,6.947275638580322,6.947275638580322,6.947275638580322,0.0
2013-03-08,6.953585624694824,6.953585624694824,6.953585624694824,6.953585624694824,0.0
2013-03-11,6.959894180297852,6.959894180297852,6.959894180297852,6.959894180297852,0.0
2013-03-12,6.953585624694824,6.953585624694824,6.953585624694824,6.953585624694824,0.0
2013-03-13,6.959894180297852,6.959894180297852,6.959894180297852,6.959894180297852,0.0
2013-03-14,6.9725141525268555,6.9725141525268555,6.9725141525268555,6.9725141525268555,0.0
2013-03-15,6.978824615478516,6.978824615478516,6.978824615478516,6.978824615478516,0.0
2013-03-18,6.966206073760986,6.966206073760986,6.966206073760986,6.966206073760986,0.0
2013-03-19,6.959894180297852,6.959894180297852,6.959894180297852,6.959894180297852,0.0
2013-03-20,6.9725141525268555,6.9725141525268555,6.9725141525268555,6.9725141525268555,0.0
2013-03-21,6.953585624694824,6.953585624694824,6.953585624694824,6.953585624694824,0.0
2013-03-22,6.9725141525268555,6.9725141525268555,6.9725141525268555,6.9725141525268555,0.0
2013-03-25,6.959894180297852,6.959894180297852,6.959894180297852,6.959894180297852,0.0
2013-03-26,6.978824615478516,6.978824615478516,6.978824615478516,6.978824615478516,0.0
2013-03-27,6.985135555267335,6.985135555267335,6.985135555267335,6.985135555267334,0.0
2013-03-28,6.98513650894165,6.98513650894165,6.98513650894165,6.98513650894165,0.0
2013-04-01,6.9724812507629395,6.9724812507629395,6.9724812507629395,6.9724812507629395,0.0
2013-04-02,6.978806495666504,6.978806495666504,6.978806495666504,6.978806495666504,0.0
2013-04-03,6.9598283767700195,6.9598283767700195,6.9598283767700195,6.9598283767700195,0.0
2013-04-04,6.98513650894165,6.98513650894165,6.98513650894165,6.98513650894165,0.0
2013-04-05,6.991462707519531,6.991462707519531,6.991462707519531,6.991462707519531,0.0
2013-04-08,6.9977898597717285,6.9977898597717285,6.9977898597717285,6.9977898597717285,0.0
2013-04-09,7.004116058349609,7.004116058349609,7.004116058349609,7.004116058349609,0.0
2013-04-10,7.023099422454834,7.023099422454834,7.023099422454834,7.023099422454834,0.0
2013-04-11,7.042080879211426,7.042080879211426,7.042080879211426,7.042080879211426,0.0
2013-04-12,7.042080879211426,7.042080879211426,7.042080879211426,7.042080879211426,0.0
2013-04-15,6.9724812507629395,6.9724812507629395,6.9724812507629395,6.9724812507629395,0.0
2013-04-16,7.0104427337646475,7.0104427337646475,7.0104427337646475,7.010442733764648,0.0
2013-04-17,6.9661545753479,6.9661545753479,6.9661545753479,6.9661545753479,0.0
2013-04-18,6.953500270843506,6.953500270843506,6.953500270843506,6.953500270843506,0.0
2013-04-19,6.978806495666504,6.978806495666504,6.978806495666504,6.978806495666504,0.0
2013-04-22,6.991462707519531,6.991462707519531,6.991462707519531,6.991462707519531,0.0
2013-04-23,7.01677131652832,7.01677131652832,7.01677131652832,7.01677131652832,0.0
2013-04-24,7.035751819610596,7.035751819610596,7.035751819610596,7.035751819610596,0.0
2013-04-25,7.048407077789307,7.048407077789307,7.048407077789307,7.048407077789307,0.0
2013-04-26,7.048407077789307,7.048407077789307,7.048407077789307,7.048407077789307,0.0
2013-04-29,7.07371711730957,7.07371711730957,7.07371711730957,7.07371711730957,0.0
2013-04-30,7.080041408538818,7.080041408538818,7.080041408538818,7.080041408538818,0.0
2013-05-01,7.061060905456543,7.061060905456543,7.061060905456543,7.061060905456543,0.0
2013-05-02,7.080041408538818,7.080041408538818,7.080041408538818,7.080041408538818,0.0
2013-05-03,7.092696666717529,7.092696666717529,7.092696666717529,7.092696666717529,0.0
2013-05-06,7.092696666717529,7.092696666717529,7.092696666717529,7.092696666717529,0.0
2013-05-07,7.105350017547607,7.105350017547607,7.105350017547607,7.105350017547607,0.0
2013-05-08,7.124331474304199,7.124331474304199,7.124331474304199,7.124331474304199,0.0
2013-05-09,7.105350017547607,7.105350017547607,7.105350017547607,7.105350017547607,0.0
2013-05-10,7.09902286529541,7.09902286529541,7.09902286529541,7.09902286529541,0.0
2013-05-13,7.086367607116699,7.086367607116699,7.086367607116699,7.086367607116699,0.0
2013-05-14,7.105350017547607,7.105350017547607,7.105350017547607,7.105350017547607,0.0
2013-05-15,7.111678123474121,7.111678123474121,7.111678123474121,7.111678123474121,0.0
2013-05-16,7.111678123474121,7.111678123474121,7.111678123474121,7.111678123474121,0.0
2013-05-17,7.118003845214844,7.118003845214844,7.118003845214844,7.118003845214844,0.0
2013-05-20,7.124331474304199,7.124331474304199,7.124331474304199,7.124331474304199,0.0
2013-05-21,7.136983394622804,7.136983394622804,7.136983394622804,7.136983394622803,0.0
2013-05-22,7.086367607116699,7.086367607116699,7.086367607116699,7.086367607116699,0.0
2013-05-23,7.067387580871582,7.067387580871582,7.067387580871582,7.067387580871582,0.0
2013-05-24,7.061060905456543,7.061060905456543,7.061060905456543,7.061060905456543,0.0
2013-05-28,7.054734706878662,7.054734706878662,7.054734706878662,7.054734706878662,0.0
2013-05-29,7.029425144195557,7.029425144195557,7.029425144195557,7.029425144195557,0.0
2013-05-30,7.042080879211426,7.042080879211426,7.042080879211426,7.042080879211426,0.0
2013-05-31,6.991462707519531,6.991462707519531,6.991462707519531,6.991462707519531,0.0
2013-06-03,7.0104427337646475,7.0104427337646475,7.0104427337646475,7.010442733764648,0.0
