date,high,low,open,close,volume
2017-07-31,58.855242875077124,56.11778931602706,58.855242875077124,56.670719146728516,15269160.71234781
2017-08-01,57.939729775731266,57.5046383400879,57.79469929718348,57.64060592651367,14637350.691631624
2017-08-02,58.23886074205596,57.640609548231645,57.640609548231645,58.05757522583008,10364928.027585763
2017-08-03,59.589461982530864,58.79179595604349,59.01840632993647,59.09092330932617,7130410.546708137
2017-08-04,60.29648351627939,59.33565777147373,60.26929137868671,59.70730209350586,6703576.793044632
2017-08-07,59.816072684688336,59.04559879234387,59.48975319124364,59.27220916748047,5424839.878840412
2017-08-08,59.326590572279805,58.03944536356383,59.245014160668,58.08477020263672,7390328.35575488
2017-08-09,58.68301552332558,58.284186001616305,58.47453786971375,58.44734573364258,4759491.247903861
2017-08-10,58.24792607558113,56.99703598022461,58.24792607558113,56.99703598022461,5000102.618316813
2017-08-11,57.332421185510405,56.9245218451998,57.26897056121761,57.02423095703125,4591250.806385364
2017-08-14,57.178329546965884,56.88826509559491,57.069554081026844,56.933589935302734,4006877.5787198204
2017-08-15,57.55903015176185,57.09674654914016,57.27803206684303,57.43212890625,4203250.11318132
2017-08-16,57.549887310760916,57.32977464860701,57.37563393137763,57.42148971557617,1849574.8640692278
2017-08-17,57.41231944503504,56.26590728759766,57.37563691491196,56.265907287597656,4060603.3090278693
2017-08-18,56.07331029696366,55.761486053466804,56.07331029696366,55.7614860534668,3183301.061998192
2017-08-21,56.531872526787396,56.14667974315009,56.238391311090766,56.348445892333984,4032145.1873880397
2017-08-22,56.44933316943931,55.678944070112365,56.33927858341324,55.83485794067383,5101568.4377697185
2017-08-23,55.926570977891075,55.30292247644987,55.83485940356185,55.88988494873047,4273877.336413036
2017-08-24,57.11884125685523,56.51353574541047,56.88038905477136,56.678619384765625,4481917.5135415625
2017-08-25,57.23806841303957,56.58690712046465,57.118840564157324,56.63276290893555,2637358.5240785377
2017-08-28,57.02712449045878,56.55938638864996,56.71530025544361,56.77949905395508,2736254.2327019456
2017-08-29,56.550224976817844,56.17420188779754,56.42182736084593,56.40348434448242,2095232.260443864
2017-08-30,56.76115999967527,56.26590909212161,56.40347995485509,56.51353454589844,2002115.8284982655
2017-08-31,57.2564107872522,56.6877913197186,56.788672653796404,56.97209930419922,3058672.984354626
