date,open,high,low,close,volume
2013-02-28,32.674661142188,32.745175652341,32.392603101576,32.586518004497,9315100.0
2013-03-01,32.516003494344,32.833318790033005,32.423453199768,32.745175652341,9749800.0
2013-03-04,32.110545060964,32.568889376959,32.110545060964,32.560075063190006,7199800.0
2013-03-05,32.612960945804,33.141819771953,32.612960945804,33.115376830645,7663900.0
2013-03-06,33.150634085722,33.362177616181,33.044862320492,33.282848792259,7226200.0
2013-03-07,33.300477419797,33.326920361104,33.062490948029996,33.080119575569,7642000.0
2013-03-08,33.097748203107,33.185891340798,32.877390358878,32.96553349657,10532000.0
2013-03-11,32.868576045109,33.194705654566995,32.842133103802,33.071305261799004,6714900.0
2013-03-12,33.080119575569,33.688307225639,33.080119575569,33.688307225639,10267000.0
2013-03-13,33.635421343024,33.996808207559,33.459135067641,33.926293697406,9563400.0
2013-03-14,33.935108011175,34.032065462635,33.608978401717,33.917479383637,12365700.0
2013-03-15,33.908665069867,34.358195072093004,33.723564480716,34.340566444555,13210500.0
2013-03-18,33.88222212856,34.490409778629996,33.855779187253,34.270051934402,9021500.0
2013-03-19,34.318530660132,34.737210564166006,34.243608993095,34.675510367782,9687100.0
2013-03-20,34.807725074319,35.221997821469,34.710767622859,35.142668997547,12545500.0
2013-03-21,35.089783114932,35.169111938854,34.975197035933,35.00163997724,8730500.0
2013-03-22,35.20436919393,35.680342137463995,35.080968801163,35.601013313542,25838700.0
2013-03-25,35.662713509926,35.662713509926,35.25020362553,35.486427234543,26233800.0
2013-03-26,35.521684489619005,35.909514295461,35.389469783082,35.856628412847,6779100.0
2013-03-27,35.689156451233,35.993250276268,35.574570372234,35.944771550538,5791800.0
2013-03-28,36.094614884613,36.359044297687,35.971214491845004,36.306158415073,10885800.0
2013-04-01,36.244458218689,36.456001749148,36.076986257075,36.262086846227,6612500.0
2013-04-02,36.297344101303,36.835017241220996,36.28412263065,36.73805978976,9125800.0
2013-04-03,36.642229076729,36.775570521695,36.402214475790004,36.508887631763,12053600.0
2013-04-04,36.411103905454,36.633339647064,36.144421015522,36.251094171495,8596200.0
2013-04-05,35.753286110287,36.233315312166,35.602165805991994,36.099973867199004,6491800.0
2013-04-08,36.01996900022,36.215536452837,35.682170672972,36.206647023172,7201600.0
2013-04-09,36.179978734179,36.446661624112004,36.153310445186,36.295541319817,8696000.0
2013-04-10,36.304430749481,36.642229076729,36.16219987485,36.615560787736,7595900.0
2013-04-11,36.686676225050995,36.851130673843,36.499998202098,36.713344514043996,6937200.0
2013-04-12,36.473329913105005,36.891133107333005,36.464440483441,36.820017670017,7196300.0
2013-04-15,36.766681092031,36.891133107333005,36.179978734179,36.224425882501,9015000.0
2013-04-16,36.517777061427005,36.535555920756,36.055526718877,36.499998202098,9873700.0
2013-04-17,36.339988468139,36.544445350420006,36.028858429884,36.277762460488,8612600.0
2013-04-18,36.197757593508,36.295541319817,35.833290977267,36.046637289213,8538800.0
2013-04-19,36.188868163844,36.673342080554,36.01996900022,36.580003069078,8233800.0
2013-04-22,36.597781928407,37.335604590553004,36.402214475790004,37.273378582903,10883200.0
2013-04-23,37.531172043171,38.108984971358,37.335604590553004,37.602287480486005,8816400.0
2013-04-24,37.566729761828,37.584508621157,36.793349381024,36.846685959011005,6817200.0
2013-04-25,36.286651890152,36.366656757132,35.584386946662995,35.753286110287,13873200.0
2013-04-26,35.673281243307,35.922185273911,35.308814627066,35.806622688274004,10983900.0
2013-04-29,35.673281243307,35.806622688274004,35.388819494046004,35.477713790690004,6717600.0
2013-04-30,35.406598353375,35.406598353375,34.828785425187995,35.308814627066,11857100.0
2013-05-01,35.086578885456,35.406598353375,34.828785425187995,35.308814627066,9958300.0
2013-05-02,35.411043068207,35.584386946662995,35.264367478744,35.566608087334,8235800.0
2013-05-03,35.868848695925,35.89996169975,35.611055235655996,35.735507250958,6184200.0
2013-05-06,35.664391813643,35.699949532301,35.424377212704,35.575497516999,5827200.0
2013-05-07,35.717728391629,35.735507250958,35.246588619415,35.575497516999,8143400.0
2013-05-08,35.611055235655996,35.726617821294,35.166583752436,35.273256908408996,7678900.0
2013-05-09,35.299925197402,35.55771865767,34.95323744049,35.495492650019,7654600.0
2013-05-10,35.611055235655996,35.993300711226,35.504382079683,35.993300711226,7725500.0
2013-05-13,35.913295844246996,36.411103905454,35.788843828945,36.393325046125,7298700.0
2013-05-14,36.851486251029,37.620066339815004,36.402214475790004,37.522282613506,16783000.0
2013-05-15,37.531172043171,40.526909840079,37.477835465184,39.415731132027,33357300.0
2013-05-16,38.837918203840005,39.593519725316,37.895638659412,38.020090674714,26059700.0
2013-05-17,38.215658127331,38.606793032565,37.957864667063,38.491230446928,11128100.0
2013-05-20,38.544567024913995,39.237942538739,38.53567759525,38.900144211490996,9532500.0
2013-05-21,38.953480789477,39.504625428671,38.624571891894,39.166827101423,10156700.0
2013-05-22,39.860202615248,42.207012046654,39.860202615248,41.246953642897,25345900.0
2013-05-23,41.05138619028,41.975886875379,40.775813870682995,41.780319422762,11956400.0
2013-05-24,41.389184517528,42.269238054305,40.722477292697,42.135896609339,12605100.0
2013-05-28,42.340353491620995,43.407085051351004,42.180343757661,42.384800639943,15042500.0
2013-05-29,41.913660867728,42.03811288303,41.078054479273,41.522525962494,9825100.0
2013-05-30,41.762540563433,42.518142084909,41.629199118467,41.798098282091,9857700.0
2013-05-31,41.620309688803,42.167009613164,40.893598813737,40.900265885985,12289600.0
2013-06-03,41.869213719406,44.064902846518,41.558083681152,42.304795772963,27384300.0
2013-06-04,41.806987711755,42.829272123163,41.246953642897,41.629199118467,21511100.0
2013-06-05,41.540304821823,41.851434860078,40.686919574039,41.042496760616004,13964000.0
2013-06-06,41.229174783568,42.03811288303,40.820261019004995,41.780319422762,12443300.0
2013-06-07,41.860324289741996,42.224790905983,41.646977977796,42.224790905983,11199700.0
2013-06-10,42.313685202627,42.509252655244005,41.878103149071,42.055891742359,7340400.0
2013-06-11,41.780319422762,42.4203583586,41.558083681152,42.03811288303,9303200.0
2013-06-12,42.304795772963,42.607036381553,41.389184517528,41.398073947192,8841600.0
2013-06-13,41.13139105726,42.002555164373,41.113612197931,41.931439727057,8511600.0
2013-06-14,42.002555164373,42.215901476319,41.575862540481,41.602530829474,7540700.0
2013-06-17,41.753651133769004,41.851434860078,41.006939041958,41.282511361555,9537100.0
2013-06-18,41.424742236186,41.780319422762,41.300290220884,41.646977977796,7155500.0
2013-06-19,41.424742236186,41.806987711755,40.918044745314,40.935823604643005,7826000.0
2013-06-20,40.722477292697,40.775813870682995,39.397952272698,39.629077443972996,12529600.0
2013-06-21,40.011322919543,40.953602463971,39.851313185584004,40.651361855381,15314100.0
2013-06-24,40.28689523914,40.855818737663,39.906072072316,40.420236684106,8740100.0
2013-06-25,40.686919574039,40.686919574039,40.064659497529995,40.162443223838004,6949000.0
2013-06-26,40.500241551086,41.531415392159,40.20689037216,41.309179650548,9040900.0
2013-06-27,41.398073947192,41.646977977796,41.042496760616004,41.158059346253,5895700.0
2013-06-28,40.900265885985,41.362516228535,39.717971740616996,39.726861170282,16318900.0
2013-07-01,40.055770067865,40.482462691757,39.673524592294996,39.842423755919,10018400.0
2013-07-02,39.801017887807,40.231105429143,39.308209246693,39.415731132027,10519200.0
2013-07-03,39.379890503583,39.379890503583,38.492834949576995,38.815400605579,7264400.0
