date,open,high,low,close,volume
2013-02-28,15.85582765471,16.095316718245,15.773245219008,15.905377116131001,2949000.0
2013-03-01,15.789761706149001,15.996217795402998,15.537885277258999,15.87234414185,4111700.0
2013-03-04,15.773245219008,16.111833205385,15.723695757586999,16.111833205385,3257700.0
2013-03-05,16.235706858937,16.665135524586,16.194828553265,16.533003627463,4858300.0
2013-03-06,16.632102550305,16.714684986007,16.272868955003,16.425646461051,3775700.0
2013-03-07,16.491712409612,16.714684986007,16.301772807499002,16.483454166041998,4740800.0
2013-03-08,16.648619037445,16.747717960287,16.417388217481,16.466937678902,4083300.0
2013-03-11,16.689910255296,16.731201473147,16.36783875606,16.39261348677,5070700.0
2013-03-12,16.39261348677,16.425646461051,16.012734282543,16.153124423236,3897300.0
2013-03-13,16.186157397516002,16.706426742435998,16.111833205385,16.673393768156,4992900.0
2013-03-14,16.714684986007,16.970690536682,16.698168498866,16.739459716717,4599100.0
2013-03-15,16.714684986007,16.838558639559,16.458679435332,16.483454166041998,5610500.0
2013-03-18,16.276998076788,16.87984985741,16.202673884657,16.698168498866,4653000.0
2013-03-19,16.813783908849,17.028498241673,16.607327819595,16.855075126699,4061100.0
2013-03-20,16.962432293111,17.395990080545,16.962432293111,17.292762035918,4622400.0
2013-03-21,17.160630138795,17.218437843786,16.590811332454,16.962432293111,6763300.0
2013-03-22,17.003723510962,17.086305946663998,16.838558639559,17.011981754532002,2845000.0
2013-03-25,17.078047703094,17.292762035918,16.813783908849,16.970690536682,3292700.0
2013-03-26,17.036756485243,17.193663113076,16.797267421708,17.045014728813,3701300.0
2013-03-27,16.89636634455,16.958303171326,16.64448991566,16.929399318831,2483100.0
