date,open,high,low,close,volume
2013-02-28,66.491328645953,66.837537473153,65.404617605023,65.645040401689,2933900.0
2013-03-01,65.44308525249001,65.645040401689,64.933388923558,65.27959775075699,2884600.0
2013-03-04,64.962239659158,65.18342863209,64.09671759116,64.289055828493,2970500.0
2013-03-05,64.385224947159,65.18342863209,64.317906564093,64.856453628625,2007500.0
2013-03-06,64.875687452358,65.173811720224,64.12556832676,64.43330950649201,2933300.0
2013-03-07,64.519861713292,65.111301793091,64.44292641835901,64.808369069291,1928200.0
2013-03-08,64.885304364224,65.972015405155,64.654498479425,65.423851428756,1873100.0
2013-03-11,65.144960984624,65.86622937462201,65.144960984624,65.712358784756,1443300.0
2013-03-12,65.645040401689,65.914313933955,65.015132674424,65.914313933955,1880500.0
2013-03-13,65.86622937462201,66.25090584928701,65.346916133823,66.202821289954,1586100.0
2013-03-14,66.26052276115401,66.611540044286,65.789294079689,66.577880852753,2224000.0
2013-03-15,66.654816147686,67.11642791728501,66.41439335102,67.11642791728501,1932500.0
2013-03-18,66.693283795153,68.63589999221401,66.347074967954,67.66459189368399,2332700.0
2013-03-19,67.78961174795,68.347392636215,67.35685071395099,67.578039686884,1658900.0
2013-03-20,68.010800720883,68.453178666748,66.654816147686,66.789452913819,2034500.0
2013-03-21,66.424010262887,66.991408063019,65.26036392702301,65.741209520355,3304400.0
2013-03-22,64.97185657102399,65.462319076223,63.356215377429,64.529478625159,4092700.0
2013-03-25,64.67373230315799,64.731433774358,63.635105821561005,64.144802150493,2731800.0
2013-03-26,64.394841859026,65.147884987212,64.143827482964,64.394841859026,1401000.0
2013-03-27,64.539657845216,67.387705573613,64.491385849819,66.345030473047,4089400.0
