date,open,high,low,close,volume
2014-05-30,13.484739091814001,13.726308314188001,13.484739091814001,13.631406119684,5261300.0
2014-06-02,13.665916008594,13.752190730871,13.622778647456,13.640033591911,2986800.0
2014-06-03,14.321603897895999,14.321603897895999,13.579641286318,13.657288536367,3483500.0
2014-06-04,13.585906926940998,13.899427856025,13.568489097548001,13.838465453146998,3231500.0
2014-06-05,13.960390258901999,14.526469714191,13.847174367844,14.517760799493999,4582400.0
2014-06-06,14.596141031765,14.761610411004,14.465507311314001,14.517760799493999,1622700.0
2014-06-09,14.465507311314001,14.639685605249,14.256493358592,14.639685605249,3169300.0
2014-06-10,14.561305372978001,14.805154984487,14.543887543585,14.630976690552002,3441800.0
2014-06-11,14.570014287674999,14.779028240397,14.570014287674999,14.700648008125999,1857100.0
2014-06-12,14.639685605249,14.805067895339999,14.526469714191,14.578723202372,2336400.0
2014-06-13,14.561305372978001,14.683230178733,14.413253823133,14.517760799493999,1485600.0
2014-06-16,14.509051884798,14.709356922823,14.456798396617,14.613558861159001,804900.0
2014-06-17,14.535178628888,14.7703193257,14.491634055404,14.665812349339001,1268800.0
2014-06-18,14.596141031765,14.909661960848,14.535178628888,14.857408472667998,2268100.0
2014-06-19,14.813863899184,15.083840254784,14.565659830327,14.970624363726001,3754000.0
2014-06-20,15.049004595997,15.266727463415,14.935788704939,15.205765060538,3907900.0
2014-06-23,15.197056145841,15.475741416138,15.197056145841,15.397361183867,4460000.0
2014-06-24,15.379943354473,15.467032501441,15.310272036898999,15.375588897125,2609200.0
2014-06-25,15.327689866293001,15.467032501441,15.258018548719,15.33639878099,5173500.0
2014-06-26,15.310272036898999,15.397361183867,15.266727463415,15.38865226917,931700.0
2014-06-27,15.33639878099,15.597666221891998,15.33639878099,15.536703819014999,4649500.0
