Date,High,Low,Open,Close,Adj Close
1989-05-10,68664.91733293342,68664.91733293342,68664.91733293342,68664.91733293342,68664.91733293342
1989-05-11,67846.71416634442,67846.71416634442,67846.71416634442,67846.71416634442,67846.71416634442
1989-05-12,63317.38508058309,63317.38508058309,63317.38508058309,63317.38508058309,63317.38508058309
1989-05-15,61902.57994954282,61902.57994954282,61902.57994954282,61902.57994954282,61902.57994954282
1989-05-16,62269.2065616321,62269.2065616321,62269.2065616321,62269.2065616321,62269.2065616321
1989-05-17,61006.376421768604,61006.376421768604,61006.376421768604,61006.376421768604,61006.376421768604
1989-05-18,60660.018762782245,60660.018762782245,60660.018762782245,60660.018762782245,60660.018762782245
1989-05-19,58856.75683767253,58856.75683767253,58856.75683767253,58856.75683767253,58856.75683767253
1989-05-22,58358.25360060924,58358.25360060924,58358.25360060924,58358.25360060924,58358.25360060924
1989-05-23,60360.9496246253,60360.9496246253,60360.9496246253,60360.9496246253,60360.9496246253
1989-05-24,59903.380740914916,59903.380740914916,59903.380740914916,59903.380740914916,59903.380740914916
1989-05-25,59794.95320381604,59794.95320381604,59794.95320381604,59794.95320381604,59794.95320381604
1989-05-26,58426.461421470136,58426.461421470136,58426.461421470136,58426.461421470136,58426.461421470136
1989-05-30,59766.072915276156,59766.072915276156,59766.072915276156,59766.072915276156,59766.072915276156
1989-05-31,58970.782544380105,58970.782544380105,58970.782544380105,58970.782544380105,58970.782544380105
1989-06-01,58133.48757659029,58133.48757659029,58133.48757659029,58133.48757659029,58133.48757659029
1989-06-02,56208.14074050684,56208.14074050684,56208.14074050684,56208.14074050684,56208.14074050684
1989-06-05,58008.65932007824,58008.65932007824,58008.65932007824,58008.65932007824,58008.65932007824
1989-06-06,56803.72122456626,56803.72122456626,56803.72122456626,56803.72122456626,56803.72122456626
1989-06-07,55364.383522870776,55364.383522870776,55364.383522870776,55364.383522870776,55364.383522870776
1989-06-08,55422.10766140117,55422.10766140117,55422.10766140117,55422.10766140117,55422.10766140117
1989-06-09,55428.11172306449,55428.11172306449,55428.11172306449,55428.11172306449,55428.11172306449
1989-06-12,55641.4399070136,55641.4399070136,55641.4399070136,55641.4399070136,55641.4399070136
1989-06-13,56845.35992923483,56845.35992923483,56845.35992923483,56845.35992923483,56845.35992923483
1989-06-14,56905.01590798487,56905.01590798487,56905.01590798487,56905.01590798487,56905.01590798487
1989-06-15,58896.942872614534,58896.942872614534,58896.942872614534,58896.942872614534,58896.942872614534
1989-06-16,58172.70812710973,58172.70812710973,58172.70812710973,58172.70812710973,58172.70812710973
1989-06-19,57902.65636777518,57902.65636777518,57902.65636777518,57902.65636777518,57902.65636777518
1989-06-20,58238.46380477007,58238.46380477007,58238.46380477007,58238.46380477007,58238.46380477007
1989-06-21,58632.27349680056,58632.27349680056,58632.27349680056,58632.27349680056,58632.27349680056
1989-06-22,57633.286924011496,57633.286924011496,57633.286924011496,57633.286924011496,57633.286924011496
1989-06-23,54636.84910322355,54636.84910322355,54636.84910322355,54636.84910322355,54636.84910322355
1989-06-26,55202.24624009767,55202.24624009767,55202.24624009767,55202.24624009767,55202.24624009767
1989-06-27,54279.95811603048,54279.95811603048,54279.95811603048,54279.95811603048,54279.95811603048
1989-06-28,55553.735898840176,55553.735898840176,55553.735898840176,55553.735898840176,55553.735898840176
1989-06-29,58750.600994190805,58750.600994190805,58750.600994190805,58750.600994190805,58750.600994190805
1989-06-30,59659.37644016134,59659.37644016134,59659.37644016134,59659.37644016134,59659.37644016134
1989-07-03,58917.5040102788,58917.5040102788,58917.5040102788,58917.5040102788,58917.5040102788
1989-07-05,58131.23379529248,58131.23379529248,58131.23379529248,58131.23379529248,58131.23379529248
1989-07-06,57581.45623630053,57581.45623630053,57581.45623630053,57581.45623630053,57581.45623630053
1989-07-07,55775.66533239867,55775.66533239867,55775.66533239867,55775.66533239867,55775.66533239867
1989-07-10,54676.36246931388,54676.36246931388,54676.36246931388,54676.36246931388,54676.36246931388
1989-07-11,53810.87852355977,53810.87852355977,53810.87852355977,53810.87852355977,53810.87852355977
1989-07-12,53314.8844783616,53314.8844783616,53314.8844783616,53314.8844783616,53314.8844783616
1989-07-13,53221.56540671551,53221.56540671551,53221.56540671551,53221.56540671551,53221.56540671551
1989-07-14,52287.776172248945,52287.776172248945,52287.776172248945,52287.776172248945,52287.776172248945
1989-07-17,52003.73274547233,52003.73274547233,52003.73274547233,52003.73274547233,52003.73274547233
1989-07-18,52536.697637607824,52536.697637607824,52536.697637607824,52536.697637607824,52536.697637607824
1989-07-19,50501.206902925456,50501.206902925456,50501.206902925456,50501.206902925456,50501.206902925456
1989-07-20,51475.30327345323,51475.30327345323,51475.30327345323,51475.30327345323,51475.30327345323
1989-07-21,50392.626877647825,50392.626877647825,50392.626877647825,50392.626877647825,50392.626877647825
1989-07-24,51363.93908980537,51363.93908980537,51363.93908980537,51363.93908980537,51363.93908980537
1989-07-25,51275.10512606769,51275.10512606769,51275.10512606769,51275.10512606769,51275.10512606769
1989-07-26,49350.85687883462,49350.85687883462,49350.85687883462,49350.85687883462,49350.85687883462
1989-07-27,47611.222498670184,47611.222498670184,47611.222498670184,47611.222498670184,47611.222498670184
1989-07-28,47573.669663371045,47573.669663371045,47573.669663371045,47573.669663371045,47573.669663371045
1989-07-31,45874.20402455329,45874.20402455329,45874.20402455329,45874.20402455329,45874.20402455329
1989-08-01,46772.570562208,46772.570562208,46772.570562208,46772.570562208,46772.570562208
1989-08-02,46485.9402929282,46485.9402929282,46485.9402929282,46485.9402929282,46485.9402929282
1989-08-03,46284.32094033536,46284.32094033536,46284.32094033536,46284.32094033536,46284.32094033536
1989-08-04,46618.10184071121,46618.10184071121,46618.10184071121,46618.10184071121,46618.10184071121
1989-08-07,44382.81731738657,44382.81731738657,44382.81731738657,44382.81731738657,44382.81731738657
1989-08-08,44387.625455929294,44387.625455929294,44387.625455929294,44387.625455929294,44387.625455929294
1989-08-09,45247.77976302817,45247.77976302817,45247.77976302817,45247.77976302817,45247.77976302817
1989-08-10,44734.06326254086,44734.06326254086,44734.06326254086,44734.06326254086,44734.06326254086
1989-08-11,46074.6350775487,46074.6350775487,46074.6350775487,46074.6350775487,46074.6350775487
1989-08-14,46692.71365996611,46692.71365996611,46692.71365996611,46692.71365996611,46692.71365996611
1989-08-15,46032.11883650745,46032.11883650745,46032.11883650745,46032.11883650745,46032.11883650745
1989-08-16,45628.918850394395,45628.918850394395,45628.918850394395,45628.918850394395,45628.918850394395
1989-08-17,46117.95586695543,46117.95586695543,46117.95586695543,46117.95586695543,46117.95586695543
1989-08-18,45509.19746584178,45509.19746584178,45509.19746584178,45509.19746584178,45509.19746584178
1989-08-21,47564.416311591114,47564.416311591114,47564.416311591114,47564.416311591114,47564.416311591114
1989-08-22,47356.33346785272,47356.33346785272,47356.33346785272,47356.33346785272,47356.33346785272
1989-08-23,45919.532847161914,45919.532847161914,45919.532847161914,45919.532847161914,45919.532847161914
1989-08-24,43196.94902248543,43196.94902248543,43196.94902248543,43196.94902248543,43196.94902248543
1989-08-25,43577.19633421561,43577.19633421561,43577.19633421561,43577.19633421561,43577.19633421561
1989-08-28,42936.08764852363,42936.08764852363,42936.08764852363,42936.08764852363,42936.08764852363
1989-08-29,43722.95400383225,43722.95400383225,43722.95400383225,43722.95400383225,43722.95400383225
1989-08-30,43422.38695045067,43422.38695045067,43422.38695045067,43422.38695045067,43422.38695045067
1989-08-31,43162.320759199334,43162.320759199334,43162.320759199334,43162.320759199334,43162.320759199334
1989-09-01,42266.70369461084,42266.70369461084,42266.70369461084,42266.70369461084,42266.70369461084
1989-09-05,42672.59893726268,42672.59893726268,42672.59893726268,42672.59893726268,42672.59893726268
1989-09-06,43896.55092215383,43896.55092215383,43896.55092215383,43896.55092215383,43896.55092215383
1989-09-07,44208.24062085726,44208.24062085726,44208.24062085726,44208.24062085726,44208.24062085726
1989-09-08,44057.97606647771,44057.97606647771,44057.97606647771,44057.97606647771,44057.97606647771
1989-09-11,44409.88580568401,44409.88580568401,44409.88580568401,44409.88580568401,44409.88580568401
1989-09-12,44024.955083693625,44024.955083693625,44024.955083693625,44024.955083693625,44024.955083693625
1989-09-13,45262.29979071018,45262.29979071018,45262.29979071018,45262.29979071018,45262.29979071018
1989-09-14,46146.50425157585,46146.50425157585,46146.50425157585,46146.50425157585,46146.50425157585
1989-09-15,45413.24740672269,45413.24740672269,45413.24740672269,45413.24740672269,45413.24740672269
1989-09-18,44735.57567137348,44735.57567137348,44735.57567137348,44735.57567137348,44735.57567137348
1989-09-19,44779.79435956192,44779.79435956192,44779.79435956192,44779.79435956192,44779.79435956192
1989-09-20,44824.02466342178,44824.02466342178,44824.02466342178,44824.02466342178,44824.02466342178
1989-09-21,45105.06274800862,45105.06274800862,45105.06274800862,45105.06274800862,45105.06274800862
1989-09-22,44552.977691827364,44552.977691827364,44552.977691827364,44552.977691827364,44552.977691827364
1989-09-25,45614.549038250654,45614.549038250654,45614.549038250654,45614.549038250654,45614.549038250654
1989-09-26,45579.05416346047,45579.05416346047,45579.05416346047,45579.05416346047,45579.05416346047
1989-09-27,44529.377200078656,44529.377200078656,44529.377200078656,44529.377200078656,44529.377200078656
1989-09-28,43865.69466965562,43865.69466965562,43865.69466965562,43865.69466965562,43865.69466965562
1989-09-29,43639.173885823424,43639.173885823424,43639.173885823424,43639.173885823424,43639.173885823424
1989-10-02,42993.09475986657,42993.09475986657,42993.09475986657,42993.09475986657,42993.09475986657
1989-10-03,41534.28386035641,41534.28386035641,41534.28386035641,41534.28386035641,41534.28386035641
1989-10-04,40750.12609659119,40750.12609659119,40750.12609659119,40750.12609659119,40750.12609659119
1989-10-05,40754.540693585,40754.540693585,40754.540693585,40754.540693585,40754.540693585
1989-10-06,40094.85223805772,40094.85223805772,40094.85223805772,40094.85223805772,40094.85223805772
1989-10-09,39791.39434869228,39791.39434869228,39791.39434869228,39791.39434869228,39791.39434869228
1989-10-10,39998.858096412965,39998.858096412965,39998.858096412965,39998.858096412965,39998.858096412965
1989-10-11,40719.05229710651,40719.05229710651,40719.05229710651,40719.05229710651,40719.05229710651
1989-10-12,41247.15827441507,41247.15827441507,41247.15827441507,41247.15827441507,41247.15827441507
1989-10-13,48710.19651810249,48710.19651810249,48710.19651810249,48710.19651810249,48710.19651810249
1989-10-16,44832.362875782026,44832.362875782026,44832.362875782026,44832.362875782026,44832.362875782026
1989-10-17,45477.47296320624,45477.47296320624,45477.47296320624,45477.47296320624,45477.47296320624
1989-10-18,45237.72804830291,45237.72804830291,45237.72804830291,45237.72804830291,45237.72804830291
1989-10-19,43136.66939152356,43136.66939152356,43136.66939152356,43136.66939152356,43136.66939152356
1989-10-20,43103.2638984659,43103.2638984659,43103.2638984659,43103.2638984659,43103.2638984659
1989-10-23,43981.63417943157,43981.63417943157,43981.63417943157,43981.63417943157,43981.63417943157
1989-10-24,44415.702552101386,44415.702552101386,44415.702552101386,44415.702552101386,44415.702552101386
1989-10-25,44855.44103046048,44855.44103046048,44855.44103046048,44855.44103046048,44855.44103046048
1989-10-26,46623.0732855453,46623.0732855453,46623.0732855453,46623.0732855453,46623.0732855453
1989-10-27,47851.58727460612,47851.58727460612,47851.58727460612,47851.58727460612,47851.58727460612
1989-10-30,47813.170951453714,47813.170951453714,47813.170951453714,47813.170951453714,47813.170951453714
1989-10-31,45505.42938385304,45505.42938385304,45505.42938385304,45505.42938385304,45505.42938385304
1989-11-01,45183.451189514184,45183.451189514184,45183.451189514184,45183.451189514184,45183.451189514184
1989-11-02,46159.99773853067,46159.99773853067,46159.99773853067,46159.99773853067,46159.99773853067
1989-11-03,46540.02801451411,46540.02801451411,46540.02801451411,46540.02801451411,46540.02801451411
1989-11-06,48566.67601232771,48566.67601232771,48566.67601232771,48566.67601232771,48566.67601232771
1989-11-07,47546.11286449301,47546.11286449301,47546.11286449301,47546.11286449301,47546.11286449301
1989-11-08,46120.57583801917,46120.57583801917,46120.57583801917,46120.57583801917,46120.57583801917
1989-11-09,46708.506431380134,46708.506431380134,46708.506431380134,46708.506431380134,46708.506431380134
1989-11-10,45654.878037625655,45654.878037625655,45654.878037625655,45654.878037625655,45654.878037625655
1989-11-13,45413.31207221879,45413.31207221879,45413.31207221879,45413.31207221879,45413.31207221879
1989-11-14,46030.11949750463,46030.11949750463,46030.11949750463,46030.11949750463,46030.11949750463
1989-11-15,45079.94055923719,45079.94055923719,45079.94055923719,45079.94055923719,45079.94055923719
1989-11-16,44963.65898735296,44963.65898735296,44963.65898735296,44963.65898735296,44963.65898735296
1989-11-17,44525.65230448411,44525.65230448411,44525.65230448411,44525.65230448411,44525.65230448411
1989-11-20,45404.55744061296,45404.55744061296,45404.55744061296,45404.55744061296,45404.55744061296
1989-11-21,45327.892993681446,45327.892993681446,45327.892993681446,45327.892993681446,45327.892993681446
1989-11-22,44397.0096770467,44397.0096770467,44397.0096770467,44397.0096770467,44397.0096770467
1989-11-24,43570.63015110399,43570.63015110399,43570.63015110399,43570.63015110399,43570.63015110399
1989-11-27,42919.1262073914,42919.1262073914,42919.1262073914,42919.1262073914,42919.1262073914
1989-11-28,42848.05817770884,42848.05817770884,42848.05817770884,42848.05817770884,42848.05817770884
1989-11-29,43645.466572240155,43645.466572240155,43645.466572240155,43645.466572240155,43645.466572240155
1989-11-30,42721.5878411623,42721.5878411623,42721.5878411623,42721.5878411623,42721.5878411623
1989-12-01,41033.89426725339,41033.89426725339,41033.89426725339,41033.89426725339,41033.89426725339
1989-12-04,40681.80584145357,40681.80584145357,40681.80584145357,40681.80584145357,40681.80584145357
1989-12-05,41320.60649591674,41320.60649591674,41320.60649591674,41320.60649591674,41320.60649591674
1989-12-06,41648.976840178395,41648.976840178395,41648.976840178395,41648.976840178395,41648.976840178395
1989-12-07,42017.117374069174,42017.117374069174,42017.117374069174,42017.117374069174,42017.117374069174
1989-12-08,41616.887404392764,41616.887404392764,41616.887404392764,41616.887404392764,41616.887404392764
1989-12-11,41621.395900528245,41621.395900528245,41621.395900528245,41621.395900528245,41621.395900528245
1989-12-12,40499.61516936388,40499.61516936388,40499.61516936388,40499.61516936388,40499.61516936388
1989-12-13,40153.774969496146,40153.774969496146,40153.774969496146,40153.774969496146,40153.774969496146
1989-12-14,40746.940992009295,40746.940992009295,40746.940992009295,40746.940992009295,40746.940992009295
1989-12-15,41033.883720801714,41033.883720801714,41033.883720801714,41033.883720801714,41033.883720801714
1989-12-18,43284.33667128823,43284.33667128823,43284.33667128823,43284.33667128823,43284.33667128823
1989-12-19,43748.67271836258,43748.67271836258,43748.67271836258,43748.67271836258,43748.67271836258
1989-12-20,43597.97899233143,43597.97899233143,43597.97899233143,43597.97899233143,43597.97899233143
1989-12-21,42867.8968070385,42867.8968070385,42867.8968070385,42867.8968070385,42867.8968070385
1989-12-22,41813.80433330201,41813.80433330201,41813.80433330201,41813.80433330201,41813.80433330201
1989-12-26,42001.23385393831,42001.23385393831,42001.23385393831,42001.23385393831,42001.23385393831
1989-12-27,41306.56005949836,41306.56005949836,41306.56005949836,41306.56005949836,41306.56005949836
1989-12-28,40601.61514578739,40601.61514578739,40601.61514578739,40601.61514578739,40601.61514578739
1989-12-29,39657.298629689256,39657.298629689256,39657.298629689256,39657.298629689256,39657.298629689256
1990-01-02,37539.63685044661,37539.63685044661,37539.63685044661,37539.63685044661,37539.63685044661
1990-01-03,37839.72397030155,37839.72397030155,37839.72397030155,37839.72397030155,37839.72397030155
1990-01-04,38774.57081211704,38774.57081211704,38774.57081211704,38774.57081211704,38774.57081211704
1990-01-05,39912.10036787512,39912.10036787512,39912.10036787512,39912.10036787512,39912.10036787512
1990-01-08,39345.30263746874,39345.30263746874,39345.30263746874,39345.30263746874,39345.30263746874
1990-01-09,40750.53467270716,40750.53467270716,40750.53467270716,40750.53467270716,40750.53467270716
1990-01-10,41562.601368036936,41562.601368036936,41562.601368036936,41562.601368036936,41562.601368036936
1990-01-11,41114.79337083297,41114.79337083297,41114.79337083297,41114.79337083297,41114.79337083297
1990-01-12,44165.647202908156,44165.647202908156,44165.647202908156,44165.647202908156,44165.647202908156
1990-01-15,45275.344793170756,45275.344793170756,45275.344793170756,45275.344793170756,45275.344793170756
1990-01-16,43799.72011324575,43799.72011324575,43799.72011324575,43799.72011324575,43799.72011324575
1990-01-17,45059.395955645596,45059.395955645596,45059.395955645596,45059.395955645596,45059.395955645596
1990-01-18,44769.965309352476,44769.965309352476,44769.965309352476,44769.965309352476,44769.965309352476
1990-01-19,44399.543438713394,44399.543438713394,44399.543438713394,44399.543438713394,44399.543438713394
1990-01-22,47826.08054959668,47826.08054959668,47826.08054959668,47826.08054959668,47826.08054959668
1990-01-23,47284.35054382075,47284.35054382075,47284.35054382075,47284.35054382075,47284.35054382075
1990-01-24,47828.135992675794,47828.135992675794,47828.135992675794,47828.135992675794,47828.135992675794
1990-01-25,49656.48135701389,49656.48135701389,49656.48135701389,49656.48135701389,49656.48135701389
1990-01-26,49805.69938280418,49805.69938280418,49805.69938280418,49805.69938280418,49805.69938280418
1990-01-29,50051.71058505817,50051.71058505817,50051.71058505817,50051.71058505817,50051.71058505817
1990-01-30,51025.8578239568,51025.8578239568,51025.8578239568,51025.8578239568,51025.8578239568
1990-01-31,48148.825189770476,48148.825189770476,48148.825189770476,48148.825189770476,48148.825189770476
1990-02-01,48246.002985741696,48246.002985741696,48246.002985741696,48246.002985741696,48246.002985741696
1990-02-02,47328.25463577799,47328.25463577799,47328.25463577799,47328.25463577799,47328.25463577799
1990-02-05,46793.503302589124,46793.503302589124,46793.503302589124,46793.503302589124,46793.503302589124
1990-02-06,47684.750012929355,47684.750012929355,47684.750012929355,47684.750012929355,47684.750012929355
1990-02-07,45917.69104929526,45917.69104929526,45917.69104929526,45917.69104929526,45917.69104929526
1990-02-08,46225.21858783683,46225.21858783683,46225.21858783683,46225.21858783683,46225.21858783683
1990-02-09,45881.40021520839,45881.40021520839,45881.40021520839,45881.40021520839,45881.40021520839
1990-02-12,47267.990244558314,47267.990244558314,47267.990244558314,47267.990244558314,47267.990244558314
1990-02-13,46868.64600961978,46868.64600961978,46868.64600961978,46868.64600961978,46868.64600961978
1990-02-14,46473.926402989775,46473.926402989775,46473.926402989775,46473.926402989775,46473.926402989775
1990-02-15,45248.97843097382,45248.97843097382,45248.97843097382,45248.97843097382,45248.97843097382
1990-02-16,46101.90300483699,46101.90300483699,46101.90300483699,46101.90300483699,46101.90300483699
1990-02-20,48062.78484408575,48062.78484408575,48062.78484408575,48062.78484408575,48062.78484408575
1990-02-21,48205.79665173705,48205.79665173705,48205.79665173705,48205.79665173705,48205.79665173705
1990-02-22,49041.70713169096,49041.70713169096,49041.70713169096,49041.70713169096,49041.70713169096
1990-02-23,49707.97045830933,49707.97045830933,49707.97045830933,49707.97045830933,49707.97045830933
1990-02-26,47598.14841792297,47598.14841792297,47598.14841792297,47598.14841792297,47598.14841792297
1990-02-27,46877.071666140735,46877.071666140735,46877.071666140735,46877.071666140735,46877.071666140735
1990-02-28,46170.585102576566,46170.585102576566,46170.585102576566,46170.585102576566,46170.585102576566
1990-03-01,45826.89201996355,45826.89201996355,45826.89201996355,45826.89201996355,45826.89201996355
1990-03-02,44666.853918526394,44666.853918526394,44666.853918526394,44666.853918526394,44666.853918526394
1990-03-05,45338.916853168295,45338.916853168295,45338.916853168295,45338.916853168295,45338.916853168295
1990-03-06,43642.02455564863,43642.02455564863,43642.02455564863,43642.02455564863,43642.02455564863
