Date,High,Low,Open,Close,Adj Close
1989-01-03,1.0,1.0,1.0,1.0,1.0
1989-01-04,1.0031695352531462,1.0031695352531462,1.0031695352531462,1.0031695352531462,1.0031695352531462
1989-01-05,0.9964208041847011,0.9964208041847011,0.9964208041847011,0.9964208041847011,0.9964208041847011
1989-01-06,1.0061662669689895,1.0061662669689895,1.0061662669689895,1.0061662669689895,1.0061662669689895
1989-01-09,1.0093474959839157,1.0093474959839157,1.0093474959839157,1.0093474959839157,1.0093474959839157
1989-01-10,1.012533741350709,1.012533741350709,1.012533741350709,1.012533741350709,1.012533741350709
1989-01-11,1.0090734864117976,1.0090734864117976,1.0090734864117976,1.0090734864117976,1.0090734864117976
1989-01-12,1.0288572214455844,1.0288572214455844,1.0288572214455844,1.0288572214455844,1.0288572214455844
1989-01-13,1.052257484835644,1.052257484835644,1.052257484835644,1.052257484835644,1.052257484835644
1989-01-16,1.052118436525148,1.052118436525148,1.052118436525148,1.052118436525148,1.052118436525148
1989-01-17,1.0519794065888928,1.0519794065888928,1.0519794065888928,1.0519794065888928,1.0519794065888928
1989-01-18,1.065487809844507,1.065487809844507,1.065487809844507,1.065487809844507,1.065487809844507
1989-01-19,1.0619039857757866,1.0619039857757866,1.0619039857757866,1.0619039857757866,1.0619039857757866
1989-01-20,1.0514671680917247,1.0514671680917247,1.0514671680917247,1.0514671680917247,1.0514671680917247
1989-01-23,1.0581476056560963,1.0581476056560963,1.0581476056560963,1.0581476056560963,1.0581476056560963
1989-01-24,1.078550914605397,1.078550914605397,1.078550914605397,1.078550914605397,1.078550914605397
1989-01-25,1.068005646959128,1.068005646959128,1.068005646959128,1.068005646959128,1.068005646959128
1989-01-26,1.067864517641494,1.067864517641494,1.067864517641494,1.067864517641494,1.067864517641494
1989-01-27,1.0815009850458306,1.0815009850458306,1.0815009850458306,1.0815009850458306,1.0815009850458306
1989-01-30,1.0674643091687162,1.0674643091687162,1.0674643091687162,1.0674643091687162,1.0674643091687162
1989-01-31,1.0836269767233504,1.0836269767233504,1.0836269767233504,1.0836269767233504,1.0836269767233504
1989-02-01,1.086986749623891,1.086986749623891,1.086986749623891,1.086986749623891,1.086986749623891
1989-02-02,1.09035022780241,1.09035022780241,1.09035022780241,1.09035022780241,1.09035022780241
1989-02-03,1.0831748337262104,1.0831748337262104,1.0831748337262104,1.0831748337262104,1.0831748337262104
1989-02-06,1.0830316999088967,1.0830316999088967,1.0830316999088967,1.0830316999088967,1.0830316999088967
1989-02-07,1.093391127086699,1.093391127086699,1.093391127086699,1.093391127086699,1.093391127086699
1989-02-08,1.0897211489914909,1.0897211489914909,1.0897211489914909,1.0897211489914909,1.0897211489914909
1989-02-09,1.0473980696525855,1.0473980696525855,1.0473980696525855,1.0473980696525855,1.0473980696525855
1989-02-10,1.0267204020239367,1.0267204020239367,1.0267204020239367,1.0267204020239367,1.0267204020239367
1989-02-13,1.0232069261432992,1.0232069261432992,1.0232069261432992,1.0232069261432992,1.0232069261432992
1989-02-14,1.0129633064869743,1.0129633064869743,1.0129633064869743,1.0129633064869743,1.0129633064869743
1989-02-15,1.0161766744920033,1.0161766744920033,1.0161766744920033,1.0161766744920033,1.0161766744920033
1989-02-16,1.022749289809431,1.022749289809431,1.022749289809431,1.022749289809431,1.022749289809431
1989-02-17,1.025982572296358,1.025982572296358,1.025982572296358,1.025982572296358,1.025982572296358
1989-02-21,1.025846996027876,1.025846996027876,1.025846996027876,1.025846996027876,1.025846996027876
1989-02-22,1.0088407368516383,1.0088407368516383,1.0088407368516383,1.0088407368516383,1.0088407368516383
1989-02-23,0.9953586065387212,0.9953586065387212,0.9953586065387212,0.9953586065387212,0.9953586065387212
1989-02-24,0.9919200907818826,0.9919200907818826,0.9919200907818826,0.9919200907818826,0.9919200907818826
1989-02-27,0.9983882733162573,0.9983882733162573,0.9983882733162573,0.9983882733162573,0.9983882733162573
